link,is_furnished,apartment_class
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-48m-3000-pln-oplaty-ID4u8gU,1,standard
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-lekka-blisko-metra-ID.4ufNq,1,standard
https://www.otodom.pl/pl/oferta/2-pokojowy-apartament-na-woli-ID4uhFg,1,standard
https://www.otodom.pl/pl/oferta/3-pokoje-wysoki-standard-ID4ukIQ,1,standard
https://www.otodom.pl/pl/oferta/31-m2-przytulne-mieszkanie-na-wynajem-ID4ugct,1,standard
https://www.otodom.pl/pl/oferta/4-pok-przy-pl-zamkowym-ID4ubG1,1,standard
https://www.otodom.pl/pl/oferta/4-pokoje-na-prestizowym-osiedlu-na-mokotowie-ID4ugiC,1,superior
https://www.otodom.pl/pl/oferta/apartament-113-m2-3-sypialnie-melody-park-ID4ujN9,1,standard
https://www.otodom.pl/pl/oferta/apartament-przy-karolkowej-garaz-lux-wykonczony-ID4ukAm,1,basic
https://www.otodom.pl/pl/oferta/bezposrednio-wynajme-mieszkanie-port-praski-ID4ud0k,1,standard
https://www.otodom.pl/pl/oferta/do-wynajecia-2-pokoje-na-browarach-warszawskich-ID4ukF0,1,standard
https://www.otodom.pl/pl/oferta/elegancki-apartament-duzy-taras-st-mokotow-ID4u8PJ,1,standard
https://www.otodom.pl/pl/oferta/jasne-3-pok-z-tarasem-na-mokotowie-zwierzeta-ok-ID.4ugVX,1,standard
https://www.otodom.pl/pl/oferta/kabaty-3pokoje-przy-metrze-bezposrednio-garaz-ID4u84j,1,standard
https://www.otodom.pl/pl/oferta/kameralna-kawalerka-150m-od-metro-pl-wilsona-ID4uhim,1,basic
https://www.otodom.pl/pl/oferta/kawalerka-bez-vis-a-vis-garaz-w-cenie-ID4ukAy,1,standard
https://www.otodom.pl/pl/oferta/kawalerka-komorka-miejsce-parkingowe-ID4uh7q,1,standard
https://www.otodom.pl/pl/oferta/kawalerka-osobna-kuchnia-stegny-ID4uit1,1,standard
https://www.otodom.pl/pl/oferta/kawalerka-po-remoncie-rondo-onz-metro-ID.4uhjZ,1,standard
https://www.otodom.pl/pl/oferta/kawalerka-przy-metrze-wawrzyszew-ID4ui3e,1,standard
https://www.otodom.pl/pl/oferta/kawalerka-z-czescia-sypialniana-na-goclawiu-ID4uhFx,1,standard
https://www.otodom.pl/pl/oferta/kn321822-ID4ukBm,1,standard
https://www.otodom.pl/pl/oferta/kn544136-ID4ukBn,1,standard
https://www.otodom.pl/pl/oferta/komfortowy-4-pokojowy-apartament-grzybwska-4-ID4ufYY,1,superior
https://www.otodom.pl/pl/oferta/luksusowy-apartament-z-widokiem-na-miasto-ID4uhLM,1,standard
https://www.otodom.pl/pl/oferta/metro-plocka-3min-2-pokoje-przyjazne-zwierzetom-ID4uhfy,1,standard
https://www.otodom.pl/pl/oferta/mieszkania-premium-nowolipki-ID4uwyK,1,superior
https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-kabaty-ID4ukFM,1,superior
https://www.otodom.pl/pl/oferta/mieszkanie-centrum-m-ratusz-arsenal-2-pokoje-ID4ujRJ,1,standard
https://www.otodom.pl/pl/oferta/mieszkanie-na-mokotowie-osiedle-hubertus-ID4ugmT,1,standard
https://www.otodom.pl/pl/oferta/mieszkanie-z-dwiema-sypialniami-w-centrum-warszawy-ID4uki6,1,standard
https://www.otodom.pl/pl/oferta/minska-14-2-pokojowe-mieszkanie-3600-ze-wszystk-ID4ug1N,1,standard
https://www.otodom.pl/pl/oferta/mokotow-2-pokoje-swiezo-wykonczone-metro-ID4ufSQ,1,standard
https://www.otodom.pl/pl/oferta/mokotow-warnenska-2-pokoje31m2-po-remoncie-ID4uc0g,1,standard
https://www.otodom.pl/pl/oferta/mordor-3-oddzielne-pokoje-konstruktorska-ID4ugKi,1,standard
https://www.otodom.pl/pl/oferta/nostalgiczne-mieszkanie-w-stylu-lat-80tych-ID4ufYp,1,basic
https://www.otodom.pl/pl/oferta/nowe-mieszkanie-kolejowa-ID4ugy6,1,standard
https://www.otodom.pl/pl/oferta/nowe-przytulne-mieszkanie-w-miasteczku-wilanow-ID4uikI,1,standard
https://www.otodom.pl/pl/oferta/parking-w-cenie-nowoczesne-przestronne-ID4ug8d,1,standard
https://www.otodom.pl/pl/oferta/piekne-mieszkanie-przy-metrze-60m2-wola-park-ID4ugme,1,standard
https://www.otodom.pl/pl/oferta/po-odswiezeniu-osiedle-hubertus-ID4uh6m,1,standard
https://www.otodom.pl/pl/oferta/powisle-elektrownia-powisle-garaz-ID4uijy,1,standard
https://www.otodom.pl/pl/oferta/przestronna-kawalerka-metro-kondratowicza-100m-ID4ukty,1,standard
https://www.otodom.pl/pl/oferta/przestronne-3-pokoje-z-garazem-podziemnym-ID4ubJi,1,standard
https://www.otodom.pl/pl/oferta/przytulna-kawalerka-na-bielanach-ID4ukE7,1,standard
https://www.otodom.pl/pl/oferta/raclawicka-2-pokoje-ID.4uDek,1,basic
https://www.otodom.pl/pl/oferta/sloneczne-2-pokojowe-mieszkanie-z-balkonem-i-miejs-ID4uhjF,1,standard
https://www.otodom.pl/pl/oferta/sloneczne-78m2-z-ogrodkiem-i-tarasem-ID4ukzJ,1,standard
https://www.otodom.pl/pl/oferta/sprawdz-2-pokoje-na-wrzecionie-ID4uALK,1,basic
https://www.otodom.pl/pl/oferta/styl-loftowy-kamionek-garaz-klima-ID4ukGt,1,standard
https://www.otodom.pl/pl/oferta/trzypokojowe-mieszkanie-na-srodmiesciu-ID4uhYm,1,standard
https://www.otodom.pl/pl/oferta/warszawa-praga-poludnie-minska-nowe-4-pokojowe-gar-ID.4uhhk,1,standard
https://www.otodom.pl/pl/oferta/warszawa-ul-waldorffa-apartament-garaz-komorka-ID4ugKk,1,standard
https://www.otodom.pl/pl/oferta/widne-mieszkanie-2-pokoje-bezposrednio-ID4ug5S,1,standard
https://www.otodom.pl/pl/oferta/wilanow-ul-sarmacka-2-pokoje-z-ogrodkiem-ID4uc7h,1,standard
https://www.otodom.pl/pl/oferta/wyjatkowe-mieszkanie-stara-milosna-3pok-80m2-ID4uijz,1,standard
https://www.otodom.pl/pl/oferta/wynajme-50m2-dwa-pokoje-garaz-przyjazne-zwierza-ID.4uhiB,1,standard
https://www.otodom.pl/pl/oferta/wynajme-apartament-50-m2-najwyzszy-standard-ID4ug7E,1,standard
https://www.otodom.pl/pl/oferta/wynajme-kawalerke-przy-metrze-z-aneksem-sypialnym-ID4ufN3,1,standard
https://www.otodom.pl/pl/oferta/wynajme-kawalerke-saska-kepa-ID4ukxS,1,standard
https://www.otodom.pl/pl/oferta/wynajme-mieszkanie-2-pokoje-z-miejscem-garazowym-ID4ugpg,1,standard
https://www.otodom.pl/pl/oferta/1-sypialnia-stylowo-wykonczone-garaz-ID4umQo,1,standard
https://www.otodom.pl/pl/oferta/100-wyposazone-mieszkanie-z-garazem-przy-arkadii-ID4umwk,1,standard
https://www.otodom.pl/pl/oferta/2-pok-62m2-ursynow-metro-stoklosy-ID4uoRV,1,standard
https://www.otodom.pl/pl/oferta/2-pokojowe-taras-balkon-garaz-ID4un4Q,1,standard
https://www.otodom.pl/pl/oferta/2-pokojowy-apartament-na-zlotej-44-ID4ukMr,1,premium
https://www.otodom.pl/pl/oferta/3-pok-bliska-wola-2-balkony-garaz-garderoba-ID4ukNH,1,standard
https://www.otodom.pl/pl/oferta/3-pok-mieszkanie-z-widokiem-na-park-szczesliwicki-ID4uoxQ,0,standard
https://www.otodom.pl/pl/oferta/3-pokoje-ciche-balkon-garaz-ID4umP2,0,standard
https://www.otodom.pl/pl/oferta/3-pokoje-dla-fanow-mokotowa-piekny-widok-ID.4ullU,1,standard
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-na-wynajem-dlugoterminowy-ID4uoIt,1,standard
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-w-aninie-po-remoncie-ID.4uoXH,1,standard
https://www.otodom.pl/pl/oferta/4-pok-wola-garaz-2-tarasy-2-komorki-blisko-m2-ID4uof8,1,standard
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-od-zaraz-bez-prowizji-ID.4uoJi,1,standard
https://www.otodom.pl/pl/oferta/4-pokojowy-apartament-premium-port-praski-ID4uo1q,1,superior
https://www.otodom.pl/pl/oferta/apartament-115-m2-wilanow-zawady-3-pokoje-ID4un0k,1,superior
https://www.otodom.pl/pl/oferta/apartament-2-pok-klima-garaz-blisko-centrum-ID4ukP7,1,standard
https://www.otodom.pl/pl/oferta/apartament-z-widokiem-arkadia-ID.4un8Q,1,standard
https://www.otodom.pl/pl/oferta/bez-prowizji-2-pokojowe-srodmiescie-ID4uoFn,1,standard
https://www.otodom.pl/pl/oferta/bez-prowizji-solec-ID4uot4,1,superior
https://www.otodom.pl/pl/oferta/bezposrednio-apartament-gotowy-do-zamieszkania-ID4umiS,1,standard
https://www.otodom.pl/pl/oferta/bezposrednio-branickiego-72-m2-2-postojowe-ID4uojL,1,standard
https://www.otodom.pl/pl/oferta/bezposrednio-nowe-mieszkanie-wysoki-stand-garaz-ID4ukLs,1,standard
https://www.otodom.pl/pl/oferta/bezposrednio-popularna-3-pokoje-klima-skm-ID.4uoZx,1,standard
https://www.otodom.pl/pl/oferta/do-wynajecia-dwupokojowe-mieszkanie-na-tarchominie-ID4uohC,1,standard
https://www.otodom.pl/pl/oferta/do-wynajecia-kawalerka-z-miejscem-parkingowym-ID4uoLu,1,standard
https://www.otodom.pl/pl/oferta/doskonala-lokalizacja-widok-na-panorame-miasta-ID4uouM,1,standard
https://www.otodom.pl/pl/oferta/dwa-osobne-pokoje-berberysowe-ogrody-ochota-ID4uxHS,1,standard
https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-na-wynajem-zielone-otocze-ID4uoh2,1,standard
https://www.otodom.pl/pl/oferta/dwupoziomowy-apartament-w-stylu-loftowym-z-tarasem-ID4ukPD,1,superior
https://www.otodom.pl/pl/oferta/grochow-dwupokojowe-ul-darlowska-lux-po-remoncie-ID4ufko,1,standard
https://www.otodom.pl/pl/oferta/grzybowska-norblin-m2-2pokoje-bezposrednio-od-juz-ID4uoH8,1,standard
https://www.otodom.pl/pl/oferta/jasne-2-pokojowe-mieszkanie-duzy-balkon-klima-ID4ukQx,1,standard
https://www.otodom.pl/pl/oferta/jh865721-ID4uozy,1,superior
https://www.otodom.pl/pl/oferta/kamienica-wysokie-klimatyzacja-metro-ID.4uoVJ,1,standard
https://www.otodom.pl/pl/oferta/kawalerka-32m2-100m-od-stacji-pkp-i-autobusow-ID4uoLb,1,basic
https://www.otodom.pl/pl/oferta/kawalerka-blisko-metra-wierzbno-mokotow-ID.4uKYm,1,standard
https://www.otodom.pl/pl/oferta/kawalerka-na-ochocie-twoje-komfortowe-mieszkanie-ID4ummJ,1,standard
https://www.otodom.pl/pl/oferta/kawalerka-po-generalnym-remoncie-metro-mlynow-ID4ukRQ,1,basic
https://www.otodom.pl/pl/oferta/kawalerka-w-starej-kamienicy-ID4uoTE,1,basic
https://www.otodom.pl/pl/oferta/kawalerka-z-aneksem-kuchennym-stary-mokotow-ID4uojd,1,basic
https://www.otodom.pl/pl/oferta/komfortowy-apartament-w-poblizu-stacji-metra-ID4un5V,1,superior
https://www.otodom.pl/pl/oferta/konstruktorska-7-ID4uoK9,1,standard
https://www.otodom.pl/pl/oferta/luksusowe-2-pokojowe-mieszkanie-na-port-praski-ID4ubWa,1,standard
https://www.otodom.pl/pl/oferta/lux-2pok-51m2-klima-branickiego-miasteczko-wilanow-ID4ukVr,1,standard
https://www.otodom.pl/pl/oferta/luxury-3-bedroom-apartment-on-zlota-44-ID.4uoSy,1,premium
https://www.otodom.pl/pl/oferta/metro-natolin-bez-prowizji-ID4ukOi,1,standard
https://www.otodom.pl/pl/oferta/metro-racalawicka-zapraszamy-z-pieskami-i-kotami-ID4ukSZ,1,basic
https://www.otodom.pl/pl/oferta/metro-sluzew-dom-wylacznie-na-cele-biurowe-ID4ukBm,1,standard
https://www.otodom.pl/pl/oferta/metro-ursynow-bez-prowizji-studenci-rodzina-ID.4ukOj,1,standard
https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-na-starej-ochocie-bezposr-ID4ufEI,1,basic
https://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-marysin-wawerski-przy-lesie-ID4ukRj,1,standard
https://www.otodom.pl/pl/oferta/mieszkanie-4-pokojowe-na-mokotowie-75m2-ID4umOE,1,standard
https://www.otodom.pl/pl/oferta/mieszkanie-69m2-wawer-radosc-ID4unit,1,standard
https://www.otodom.pl/pl/oferta/mieszkanie-na-muranowie-garaz-piwnica-ID.4ukKU,1,standard
https://www.otodom.pl/pl/oferta/mieszkanie-w-kamienicy-swietnie-skomunikowane-ID4uouA,1,basic
https://www.otodom.pl/pl/oferta/modern-flat-kolejowa-st-rondo-daszynskiego-ID4uotZ,1,standard
https://www.otodom.pl/pl/oferta/mokotow-nowy-2-pok-apartament-z-pieknym-tarasem-ID4uoZt,1,standard
https://www.otodom.pl/pl/oferta/nieaktualne-mieszkanie-przy-metrze-60m2-wola-pa-ID4ugme,1,standard
https://www.otodom.pl/pl/oferta/nowe-2-pokojowe-mieszkanie-w-pelni-wyposazone-ID4un26,1,standard
https://www.otodom.pl/pl/oferta/nowe-przeworska-3-pokoje-blisko-stacji-pkp-ID4uoSJ,1,standard
https://www.otodom.pl/pl/oferta/nowe-trzypokojowe-z-garazem-pkp-ursus-ID.4un8t,1,standard
https://www.otodom.pl/pl/oferta/nowoczesna-kawalerka-na-pradze-polnoc-od-zaraz-ID.4ukXM,1,standard
https://www.otodom.pl/pl/oferta/nowoczesna-kawalerka-przy-metro-wilanowska-ID4umCM,1,basic
https://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-na-mokotowie-garaz-ID4umOC,1,standard
https://www.otodom.pl/pl/oferta/nowoczesny-budynek-2-sypialnie-design-ID4umQn,1,superior
https://www.otodom.pl/pl/oferta/opaczewska-przy-blue-city-meble-garaz-ID4uotH,1,standard
https://www.otodom.pl/pl/oferta/orla-6b-warszawa-ID4uoNU,1,standard
https://www.otodom.pl/pl/oferta/park-morskie-oko-basen-silownia-taras-160m2-ID4uxI3,1,standard
https://www.otodom.pl/pl/oferta/piekne-nowe-stylowe-mieszkanie-na-powislu-ID4uOPk,1,standard
https://www.otodom.pl/pl/oferta/plac-hallera-przestronne-2-pok-z-osobna-kuchnia-ID4uoIY,1,standard
https://www.otodom.pl/pl/oferta/po-remoncie-przytulne-rozkladowe-ID4uodk,1,standard
https://www.otodom.pl/pl/oferta/premium-mieszkanie-mokotow-ul-cybernetyki-ID4umOD,1,superior
https://www.otodom.pl/pl/oferta/przestronne-2-pok-na-mokotowie-metro-wierzbno-ID4un8B,1,standard
https://www.otodom.pl/pl/oferta/przestronne-jasne-balkon-okazja-ID4ulJA,1,standard
https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-na-saskiej-kepie-ID4uojf,1,standard
https://www.otodom.pl/pl/oferta/przestronny-3-pokojowy-apartament-do-wynajecia-ID4ukKT,1,standard
https://www.otodom.pl/pl/oferta/przestronny-apartament-taras-3-klimatyzacje-ID.4uls9,1,superior
https://www.otodom.pl/pl/oferta/przy-parku2-pokojegarazkomorkawarszawa-ursus-ID4ukPk,1,standard
https://www.otodom.pl/pl/oferta/przytulne-i-stylowe-2pokoje-z-balkonem-terespolska-ID4un5p,1,standard
https://www.otodom.pl/pl/oferta/przytulne-mieszkanie-na-placu-wilsona-ID4ummR,1,standard
https://www.otodom.pl/pl/oferta/sprawdz-kawalerka-na-mokotowie-przy-sgh-ID4uoy7,1,basic
https://www.otodom.pl/pl/oferta/srodmiescie-al-jana-pawla-ii-94-10-m-garaz-ID4ueCD,1,superior
https://www.otodom.pl/pl/oferta/trzypokojowe-mieszkanie-do-wynajecia-obok-placu-ba-ID4uoT9,1,superior
https://www.otodom.pl/pl/oferta/warszawa-srodmiescie-ul-orla-apartament-ID4uoLO,1,standard
https://www.otodom.pl/pl/oferta/wyjatkowy-3-pok-apartament-garaz-duza-loggia-ID4uoiA,1,standard
https://www.otodom.pl/pl/oferta/wynajem-36m-metro-slodowiec-od-teras-ID4uoTM,1,basic
https://www.otodom.pl/pl/oferta/wynajem-mieszkanie-powisle-widok-na-panorame-ID4uofV,1,standard
https://www.otodom.pl/pl/oferta/wynajme-super-mieszkanie-wysoki-standard-zoliborz-ID4uoBZ,1,standard
https://www.otodom.pl/pl/oferta/wyposazone-mieszkanie-z-garderoba-metro-ursynow-ID4ukYw,1,standard
https://www.otodom.pl/pl/oferta/wyremontowane-i-przytulne-mieszkanie-wierzbno-ID4ummI,1,basic
https://www.otodom.pl/pl/oferta/zamieszkaj-w-urokliwej-czesci-saskiej-kepy-ID4uoOV,1,standard
https://www.otodom.pl/pl/oferta/2-pok-duza-loggia-rezerwacja-ID4ufpi,1,standard
https://www.otodom.pl/pl/oferta/2-pok-dwupoziomowe-premium-ID4upx2,1,superior
https://www.otodom.pl/pl/oferta/2-pokoje-2-balkony-53-m2-oddzielna-kuchnia-ID.4upsr,1,standard
https://www.otodom.pl/pl/oferta/2-pokoje-61m-oddzielna-garderoba-natolin-kabaty-ID4uqFh,1,basic
https://www.otodom.pl/pl/oferta/2-pokoje-metro-100-m-15-min-centrum-ID4upWl,1,standard
https://www.otodom.pl/pl/oferta/2-pokoje-stare-bielany-metro-blisko-las-ID4uv3i,1,standard
https://www.otodom.pl/pl/oferta/2-pokoje-z-parkingiem-i-internetem-ID4uqft,1,standard
https://www.otodom.pl/pl/oferta/2-pokojemetrobasentereny-zielonepetsfrendly-ID4uqbl,1,standard
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-na-woli-kolo-ul-ozarowska-ID4upDE,1,standard
https://www.otodom.pl/pl/oferta/3-pok-67-m2-garaz-komorka-w-cenie-bemowo-ID4uB3s,1,standard
https://www.otodom.pl/pl/oferta/3-pok-metro-taras-110-m2-ID4upWm,1,superior
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-na-goclawiu-obok-promenady-ID4upQ7,1,standard
https://www.otodom.pl/pl/oferta/3pokojowe-mieszkanie-na-mokotowie-wysoki-standard-ID4upvX,1,standard
https://www.otodom.pl/pl/oferta/40m-nowe-bezposrednio-od-zaraz-pl-en-ua-ID4uqut,1,standard
https://www.otodom.pl/pl/oferta/44m2-wolczynska-69c-bielany-garaz-3500-energia-ID4uqEW,1,standard
https://www.otodom.pl/pl/oferta/58-m2-ul-bagno-atelier-residence-2-pokoje-ID4uptO,1,standard
https://www.otodom.pl/pl/oferta/apartament-2-pokoje-10-min-od-centrum-ID4upg9,1,standard
https://www.otodom.pl/pl/oferta/apartament-garaz-klimatyzacja-widok-ID4upQL,1,superior
https://www.otodom.pl/pl/oferta/atrakcyjne-48-m-na-ordona-ID4upQ2,1,standard
https://www.otodom.pl/pl/oferta/beautiful-apartment-for-rent-in-stara-ochota-ID4uqpz,1,standard
https://www.otodom.pl/pl/oferta/bezposrednio-wynajme-czysta-kawalerke-dla-singla-ID4uqxL,1,standard
https://www.otodom.pl/pl/oferta/blisko-ogrodu-saskiego-i-placu-bankowego-ID4uqyB,1,standard
https://www.otodom.pl/pl/oferta/browary-dwupoziomowe-apartament-ID4up1p,0,premium
https://www.otodom.pl/pl/oferta/centrum-72-m-kw-ul-zlota-ID4uqtF,1,basic
https://www.otodom.pl/pl/oferta/dla-pary-mokotow-przytulne-balkon-garaz-ID.4uqh8,1,standard
https://www.otodom.pl/pl/oferta/duze-jasne-z-balkonem-metro-ID4upPJ,1,standard
https://www.otodom.pl/pl/oferta/dwa-osobne-pokoje-z-oddzielna-kuchnia-metro-ID4uzpn,1,basic
https://www.otodom.pl/pl/oferta/dwa-pokoje-na-starym-miescie-ID4uqyR,1,standard
https://www.otodom.pl/pl/oferta/dwa-pokoje-w-nowoczesnej-inwestycji-miasto-moje-ID4uq2Y,1,standard
https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-na-artystycznym-zoliborzu-ID4upGo,1,standard
https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-w-swietnej-lokalizacji-ID4upnW,1,standard
https://www.otodom.pl/pl/oferta/filtrowa-w-zabytkowej-kamienicy-wysokie-ID4uq4i,1,standard
https://www.otodom.pl/pl/oferta/funkcjonalna-kawalerka-na-srodmiesciu-ID.4upxx,1,standard
https://www.otodom.pl/pl/oferta/garaz-w-cenie-48m2-2-pok-taras-60m2-ID.4uqtu,1,standard
https://www.otodom.pl/pl/oferta/goclaw-ul-jugoslowianska-super-lokalizacja-ID.4ufFP,1,standard
https://www.otodom.pl/pl/oferta/grochow-2-pokojowe-52-m2-ID4uqtK,1,standard
https://www.otodom.pl/pl/oferta/kawalerka-21-m2-przy-deotymy-2500-zl-rachunki-ID4uqes,1,standard
https://www.otodom.pl/pl/oferta/kawalerka-bielany-balkon-ID4upWk,1,standard
https://www.otodom.pl/pl/oferta/kawalerka-na-bielanach-matro-wawrzyszew-ID4uqqX,1,standard
https://www.otodom.pl/pl/oferta/kawalerka-z-ogrodkiem-wola-ID4upfI,1,standard
https://www.otodom.pl/pl/oferta/kawalerka-z-tarasem-5mk2-i-ogrodkiem-32mk2-16min-ID4upBx,1,standard
https://www.otodom.pl/pl/oferta/komfortowe-2-pok-w-centrum-parking-metro-5-min-ID4uqkc,1,standard
https://www.otodom.pl/pl/oferta/komfortowe-56m-z-garazem-metro-kondratowicza-ID.4uqx8,1,standard
https://www.otodom.pl/pl/oferta/komfortowe-mieszkanie-w-pelni-wyposazone-ID4uqFd,1,standard
https://www.otodom.pl/pl/oferta/komfortowy-lokal-17m2-ul-batorego-pole-mokotowskie-ID4upNm,1,standard
https://www.otodom.pl/pl/oferta/ladne-mieszkanie-na-zwiazku-walki-mlodych-ID.4uquB,1,standard
https://www.otodom.pl/pl/oferta/loftowe-mieszkanie-saska-kepa-ID4uqyf,1,basic
https://www.otodom.pl/pl/oferta/luksusowe-2-pokojowe-mieszkanie-na-goclawiu-ID4uqjk,1,standard
https://www.otodom.pl/pl/oferta/miasteczko-wilanow-ciche-2pok-50m2-meble-balkom-ID4upGA,1,standard
https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-janowiecka-29a-ID4uqBr,1,standard
https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-wolne-od-1-lutego-ID.4upGN,1,basic
https://www.otodom.pl/pl/oferta/mieszkanie-33-90-m-warszawa-ID4upLH,1,standard
https://www.otodom.pl/pl/oferta/mieszkanie-do-wynajecia-al-jerozolimskie-1-pokoj-ID4uqxO,1,basic
https://www.otodom.pl/pl/oferta/mieszkanie-dostepne-od-1-marca-2025-roku-ID4uptE,1,standard
https://www.otodom.pl/pl/oferta/mieszkanie-na-targowku-przy-ossowskiego-garaz-ID4up3g,1,standard
https://www.otodom.pl/pl/oferta/mieszkanie-na-wynajem-ul-gandhi-indiry-54m2-ID.4upXQ,1,standard
https://www.otodom.pl/pl/oferta/mieszkanie-przy-slodowcu-metro-tramwaje-garaz-ID4up35,1,standard
https://www.otodom.pl/pl/oferta/mieszkanie-w-samym-centrum-warszawy-ID4uq0c,1,standard
https://www.otodom.pl/pl/oferta/minska-69-4-pokojowe-balkon-miejsce-postojowe-ID.4uq5Z,1,standard
https://www.otodom.pl/pl/oferta/mokotow-37-m2-na-wynajem-wysoki-standard-klima-ID4ufkG,0,standard
https://www.otodom.pl/pl/oferta/mokotow-nowe-garaz-piwnica-jeziorko-zielona-sadyba-ID4upX5,1,standard
https://www.otodom.pl/pl/oferta/nowe-dwustronne-3-pokojowe-mieszkanie-klimatyzacja-ID4uqwp,1,standard
https://www.otodom.pl/pl/oferta/nowoczesna-przytulna-kawalerka-na-sikorskiego-18-ID4uqB6,1,standard
https://www.otodom.pl/pl/oferta/nowoczesny-2-pok-z-panorama-warszawy-garaz-ID4uqlj,1,standard
https://www.otodom.pl/pl/oferta/nowoczesny-apartament-duzy-taras-ID.4upIx,1,superior
https://www.otodom.pl/pl/oferta/nowoczesny-apartament-w-budynku-z-winda-ID4upXV,1,standard
https://www.otodom.pl/pl/oferta/piekne-3-pokojowe-80mkw-metro-wilanowska-ID4uq6T,1,standard
https://www.otodom.pl/pl/oferta/piekne-mieszkanie-na-bialolece-ID4uq7r,1,standard
https://www.otodom.pl/pl/oferta/praga-poludnie-53m2-2-pokoje-garaz-obok-ch-promena-ID4upSz,1,standard
https://www.otodom.pl/pl/oferta/przepiekne-2-pokojowe-mieszkanie-z-tarasem-18m2-ID4upwT,1,standard
https://www.otodom.pl/pl/oferta/przestronne-2-pok-mieszkanie-w-kamienicy-ID4uqu6,0,standard
https://www.otodom.pl/pl/oferta/przestronne-3-pokojowe-mieszkanie-59-m2-z-klima-ID4uqdx,1,standard
https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-na-wynajem-mokotow-ID4uq4q,1,standard
https://www.otodom.pl/pl/oferta/przytulna-kawalerka-przy-placu-unii-lubelskiej-ID4uqsv,1,standard
https://www.otodom.pl/pl/oferta/przytulne-3-pokojowe-mieszkanie-na-pradze-ID.4uq5z,1,standard
https://www.otodom.pl/pl/oferta/przytulne-studio-obok-factory-ursus-ID4uuD1,1,standard
https://www.otodom.pl/pl/oferta/saska-kepa-2-pokojowe-mieszkanie-do-wynajecia-od-ID4uq0w,1,standard
https://www.otodom.pl/pl/oferta/srodmiescie-centrum-ul-jasna-2-pokoje-oddziel-ID4uqxG,1,standard
https://www.otodom.pl/pl/oferta/stylowe-3-pokoje-z-balkonem-blisko-metra-i-sggw-ID.4upgl,1,standard
https://www.otodom.pl/pl/oferta/superior-apartment-on-36th-floor-on-zlota-44-ID4uqti,1,standard
https://www.otodom.pl/pl/oferta/trzy-pokoje-bezposrednio-przy-stacji-metra-ID.4uqFl,1,standard
https://www.otodom.pl/pl/oferta/trzy-pokoje-wysoki-standard-garaz-metro-bemowo-ID4upIM,1,standard
https://www.otodom.pl/pl/oferta/ursus-chelmonskiego-garaz-piwnica-cisza-ID4upMQ,1,basic
https://www.otodom.pl/pl/oferta/ursus-nowka-garaz-ak-goplana-obok-7-panien-ID.4upRC,1,standard
https://www.otodom.pl/pl/oferta/wilanow-sarmacka-sliczne-2-pokojowe-garaz-ID4up1o,1,standard
https://www.otodom.pl/pl/oferta/wlochy-2-pokoje-39m2-blisko-lotnisko-wolne-ID4upT1,1,standard
https://www.otodom.pl/pl/oferta/wola-2-pok-meble-balkon-ID4uqtt,1,standard
https://www.otodom.pl/pl/oferta/wygodne-3-pokojowe-mieszkanie-z-pieknym-widokiem-ID4ukE2,1,standard
https://www.otodom.pl/pl/oferta/wynajme-2-pokojowe-mieszkanie-ken-50-metro-natol-ID4uqsL,1,standard
https://www.otodom.pl/pl/oferta/wynajme-3-pokojowe-tarchomin-bialoleka-ID4upxe,1,standard
https://www.otodom.pl/pl/oferta/wynajme-mieszkanie-48m-mokotow-metro-wilanowska-ID4uqD1,1,standard
https://www.otodom.pl/pl/oferta/wynajme-mieszkanie-w-ursusie-ID4ukwo,1,standard
https://www.otodom.pl/pl/oferta/wynajme-mieszkanko-chlodna-zelazna-serce-stolicy-ID.4uqDd,1,standard
https://www.otodom.pl/pl/oferta/1-pokojowe-34m2-stare-miasto-ul-swietojerska-ID4urtd,1,basic
https://www.otodom.pl/pl/oferta/2-pok-po-remoncie-tuz-przy-metrze-ID4urCl,1,standard
https://www.otodom.pl/pl/oferta/2-pokoje-balkon-garderoba-metro-dworzec-gdanski-ID4urnD,1,basic
https://www.otodom.pl/pl/oferta/2-pokoje-metro-natolin-garaz-loggia-ID4urM1,1,standard
https://www.otodom.pl/pl/oferta/2-pokoje-przy-promenadzie-ID4urRZ,1,standard
