added_dt,floor,heating,latitude,longitude,elevator,building_type,safeguards,district,rent,additional_fees,area,room_number,building_height,for_renovation,balcony,terrace,garden,parking_space,separate_kitchen,utility_room,basement,gated_community,security_monitoring,building_age,cable_tv,internet,dishwasher,air_conditioning,distance_to_stop,distance_to_subway,distance_to_center,avg_price,is_furnished,apartment_class
2024-12-08,6.0,,52.223503,21.018525,1,tenement,0,Srodmiescie,3800,0,29.0,2.0,9.0,0,0,0,0,0,0,0,0,1,0,63.0,0,0,0,0,0.010289886349871599,0.4316844668431377,0.813,109.3559257505934,1,standard
2024-12-08,4.0,district,52.225863,20.895888,1,block_of_flats,1,Bemowo,3500,850,57.0,3.0,6.0,0,1,0,0,1,0,0,0,0,1,1.0,0,1,1,0,0.1308610991888424,1.8074891615164657,7.933,93.86374897206971,1,standard
2024-12-08,3.0,,52.223503,21.018525,1,block_of_flats,0,Srodmiescie,5300,1100,61.5,3.0,6.0,0,0,0,0,0,0,0,0,0,0,65.0,0,0,0,0,0.010289886349871599,0.4316844668431377,0.813,109.3559257505934,1,standard
2024-12-08,5.0,,52.237585,21.001654,0,apartment,0,Srodmiescie,5400,1100,61.0,2.0,11.0,0,0,0,0,0,0,0,0,0,1,15.0,0,0,0,0,0.03339028325278059,0.42710867752038406,1.133,124.64272099515514,1,standard
2024-12-08,2.0,district,52.23214,21.0267,0,apartment,0,Srodmiescie,11000,1,72.3,2.0,16.0,0,0,0,0,0,0,0,0,0,1,16.0,0,0,0,0,0.08312444168461854,0.7503290477238064,1.024,119.190537303653,1,superior
2024-12-08,2.0,,52.19437,21.015267,0,other,0,Mokotow,9500,2500,77.76,3.0,4.0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,1,0.08308104858039787,0.5425056674278846,3.934,91.0152143120188,1,premium
2024-12-08,1.0,,52.171778,21.051954,0,other,0,Mokotow,6205,1305,80.0,3.0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.21757059511073198,1.7179089844499305,6.987,90.405483461305,1,superior
2024-12-08,2.0,,52.19592,21.01403,1,apartment,0,Mokotow,9500,1,90.0,3.0,6.0,0,0,0,0,1,0,0,0,0,1,10.0,0,0,0,1,0.04413116241328365,0.4526260090086547,3.758,90.15866542876387,1,premium
2024-12-08,3.0,,52.161572,21.071291,0,apartment,0,Wilanow,6200,1200,84.0,4.0,4.0,0,0,0,0,1,0,0,0,1,1,8.0,0,0,0,1,0.06862383657815817,2.1172387627442673,8.58,99.1761421783221,1,superior
2024-12-08,1.0,district,52.178627,21.026681,0,apartment,1,Mokotow,20000,6000,350.0,7.0,4.0,0,0,1,1,1,0,0,1,0,1,17.0,0,0,0,1,0.006194861378689842,0.20832849154482438,5.764,86.77824889243367,1,premium
2024-12-08,3.0,,52.183169,20.988674,0,other,1,Mokotow,4600,620,41.0,2.0,5.0,0,0,0,0,1,0,0,0,0,0,,0,0,1,0,0.1457252046499582,1.9893362108920387,5.417,106.54690895794896,1,standard
2024-12-08,3.0,,52.18748,21.0611,0,block_of_flats,0,Mokotow,5000,850,53.0,3.0,,0,0,0,0,1,0,0,0,0,0,,0,0,1,0,0.14369023348445387,2.6468090921265115,5.757,78.07568243133262,1,basic
2024-12-08,1.0,district,52.215774,20.987171,0,tenement,1,Ochota,3300,900,68.0,2.0,,0,1,0,0,1,1,0,1,1,1,,1,1,0,0,0.06919537812578114,1.522825523902434,2.303,85.81605048191652,1,standard
2024-12-08,4.0,,52.229002,21.101125,0,block_of_flats,0,Praga_Poludnie,2700,875,48.0,2.0,4.0,0,1,0,0,0,1,0,0,1,1,,0,0,0,0,0.2850632106872887,4.282194587753367,6.057,73.862255804473,1,standard
2024-12-08,5.0,,52.33326,20.94816,1,other,0,Bialoleka,2000,900,44.0,2.0,5.0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0.14308745560571484,4.746809153136271,12.312,77.3653565018617,1,standard
2024-12-08,3.0,boiler room,52.274575,20.913229,1,block_of_flats,0,Bielany,2600,575,33.0,1.0,10.0,0,1,0,0,0,1,0,0,1,0,25.0,0,0,1,0,0.19832955462898777,2.0324194700837324,8.384,75.83527201010139,1,basic
2024-12-08,10.0,,52.23519,21.00181,1,apartment,1,Srodmiescie,15000,0,53.0,2.0,44.0,0,0,0,0,1,0,0,0,1,1,12.0,0,0,0,1,0.23022320404629926,0.23022320404629926,0.935,151.44574075946252,1,premium
2024-12-08,5.0,district,52.22689,20.982529,1,apartment,0,Wola,4000,0,32.0,1.0,6.0,0,1,0,0,0,0,0,0,0,0,,0,1,0,0,0.2588929568710746,0.31339855198014654,2.045,126.20873764818376,1,standard
2024-12-08,2.0,district,52.232206,21.059487,0,tenement,0,Praga_Poludnie,2400,0,21.0,1.0,3.0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0.028550833679106602,1.614321264709645,3.233,87.45066940638175,1,basic
2024-12-08,2.0,district,52.29332,20.92866,0,block_of_flats,0,Bielany,3000,650,35.0,2.0,3.0,0,1,0,0,0,0,0,0,1,0,61.0,0,1,1,1,0.13404995538080489,0.13404995538080489,9.076,80.90820567016799,1,standard
2024-12-08,2.0,,52.15517,21.07247,1,apartment,0,Wilanow,6000,1200,71.0,3.0,4.0,0,1,0,0,1,0,0,0,1,1,6.0,0,0,1,0,0.038958888368067414,1.8627224538892455,9.25,99.15573529164975,1,superior
2024-12-08,3.0,district,52.199091,20.930355,1,apartment,1,Wlochy,8000,730,116.0,4.0,3.0,0,1,1,0,1,0,0,0,0,1,9.0,1,1,1,1,0.2715213032479272,4.462592344042315,6.533,91.67244074753211,1,superior
2024-12-08,1.0,,52.154029,21.077888,1,apartment,1,Wilanow,6400,800,78.4,3.0,3.0,0,0,1,1,1,0,0,0,1,0,,0,0,1,0,0.3110394177383615,2.0395925488650852,9.531,104.4681422363516,1,superior
2024-12-08,5.0,district,52.248896,20.986819,1,apartment,1,Wola,10000,0,160.0,5.0,9.0,0,1,0,0,1,0,0,0,0,1,6.0,1,1,0,0,0.16970747784116008,0.9688579329439301,2.746,97.23988231249966,1,standard
2024-12-08,1.0,district,52.226772,20.895642,1,block_of_flats,1,Bemowo,3300,518,34.0,2.0,,0,1,0,0,0,0,0,0,0,0,1.0,0,0,1,0,0.0833007853542117,1.7374728919233593,7.945,93.94894660101077,1,standard
2024-12-08,6.0,district,52.198333,20.924922,1,apartment,1,Wlochy,4700,1000,63.0,3.0,6.0,0,1,0,0,1,0,0,0,1,1,,1,1,1,1,0.152423482414183,4.498618859756874,6.894,91.9269616455937,1,superior
2024-12-08,5.0,district,52.193681,20.938441,1,block_of_flats,0,Wlochy,5200,900,56.0,3.0,,0,1,0,0,1,0,0,0,0,0,,0,1,1,0,0.03151775129203326,4.732212453498955,6.426,100.54958916601876,1,standard
2024-12-08,1.0,district,52.23214,21.0267,0,block_of_flats,0,Srodmiescie,9900,1980,115.0,4.0,4.0,0,1,0,0,0,1,1,1,0,0,86.0,0,0,0,0,0.08312444168461854,0.7503290477238064,1.024,119.190537303653,1,standard
2024-12-08,1.0,,52.270307,21.151832,1,block_of_flats,1,Rembertow,2000,650,30.0,1.0,4.0,0,1,0,0,1,0,0,0,1,1,,0,0,0,0,0.0813432551241606,6.373023917821675,10.523,58.57142857142857,1,basic
2024-12-08,3.0,district,52.360711,21.036641,1,block_of_flats,0,Bialoleka,3400,200,64.0,3.0,3.0,0,1,0,0,1,0,1,0,1,1,,0,0,1,0,0.2504421134957231,7.4406352742410835,14.662,62.38338449152117,1,standard
2024-12-09,1.0,,52.21876,21.01973,0,other,0,Srodmiescie,4500,1200,83.0,4.0,5.0,0,1,0,0,1,0,0,0,0,0,,0,0,1,0,0.068390314798079,0.283498918299417,1.32,104.10934514508376,1,standard
2024-12-09,1.0,district,52.21071,20.96465,1,block_of_flats,1,Ochota,2549,900,54.6,2.0,6.0,0,1,0,0,1,1,0,0,1,0,25.0,1,1,1,0,0.16260698141125476,2.340965194471354,3.867,84.41356354606701,1,standard
2024-12-09,8.0,district,52.208111,21.049179,1,block_of_flats,0,Mokotow,2900,750,38.0,2.0,10.0,0,1,0,0,0,1,0,0,0,0,,1,1,1,1,0.04844495385368699,2.549712553165474,3.48,84.31000301732647,1,basic
2024-12-09,2.0,district,52.2633,21.02832,1,block_of_flats,0,Praga_Polnoc,4000,0,42.0,2.0,6.0,0,1,0,0,0,0,0,0,1,1,4.0,0,1,1,0,0.22628990933820312,0.9385950533830979,3.894,83.12879249612175,1,standard
2024-12-09,4.0,district,52.2290382,20.9957538,1,apartment,1,Srodmiescie,5600,420,47.0,2.0,8.0,0,1,0,0,1,0,0,0,0,0,5.0,0,0,1,1,0.15972013508832786,0.3702443553052996,1.123,115.63592316796225,1,superior
2024-12-09,4.0,,52.23338,20.95718,1,other,0,Wola,4350,850,40.0,2.0,4.0,0,1,0,0,1,0,1,0,0,1,4.0,0,0,1,0,0.15972060666452664,0.4420535608270488,3.769,101.42661426341625,1,standard
2024-12-09,4.0,,52.230139,20.965086,1,other,0,Wola,9000,1050,72.04,3.0,,0,1,1,0,1,0,0,0,0,0,,0,0,1,0,0.2601429566993829,0.29478391537250365,3.209,114.70891348256407,1,superior
2024-12-09,4.0,district,52.256687,20.964648,0,block_of_flats,1,Zoliborz,8500,1300,71.0,3.0,5.0,0,0,0,0,0,0,0,0,1,1,,0,0,1,1,0.15226032180674437,1.6998843252400058,4.414,101.53438866481542,1,superior
2024-12-09,2.0,district,52.246009,21.103766,0,block_of_flats,0,Praga_Poludnie,3900,1000,75.1,3.0,6.0,0,1,0,0,1,0,0,0,1,1,19.0,1,1,1,1,0.07750008293684982,4.11580360636548,6.493,90.66775446554986,1,standard
2024-12-09,2.0,,52.24491,21.088778,1,block_of_flats,1,Praga_Poludnie,3300,900,50.0,3.0,3.0,0,0,0,0,0,0,0,1,0,0,,0,1,1,0,0.04491522646719868,3.0978553551816637,5.482,86.30201433359085,1,standard
2024-12-09,1.0,,52.200612,21.029657,0,other,0,Mokotow,5500,1400,71.0,3.0,,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0.01128764700658345,1.2129051119167513,3.446,94.53671748757529,1,standard
2024-12-09,6.0,gas,52.256687,20.964648,1,block_of_flats,1,Zoliborz,8000,1640,86.0,3.0,6.0,0,1,0,0,1,0,0,0,1,1,8.0,1,1,1,0,0.15226032180674437,1.6998843252400058,4.414,101.53438866481542,1,superior
2024-12-09,6.0,,52.19832,21.01715,0,apartment,0,Mokotow,6900,1300,70.0,3.0,8.0,0,1,0,0,1,0,1,0,0,1,2.0,0,0,1,0,0.2040248002539906,0.39207714500630964,3.506,92.38140652404147,1,standard
2024-12-09,1.0,district,52.245394,21.018642,0,tenement,1,Srodmiescie,5000,900,53.0,3.0,2.0,0,0,0,0,0,0,0,1,0,0,117.0,0,0,1,0,0.10311173662634089,0.9058648959921585,1.799,105.42693274806693,1,standard
2024-12-09,4.0,,52.176451,20.993539,1,apartment,0,Mokotow,5900,900,77.0,4.0,5.0,0,1,0,0,1,0,0,0,0,1,,1,1,1,1,0.036067652074405224,1.8517824699577514,6.056,100.18253570912239,1,basic
2024-12-09,4.0,district,52.1922534,20.8979813,1,block_of_flats,1,Ursus,3200,910,60.3,2.0,6.0,0,1,0,0,1,0,1,0,1,1,3.0,1,1,1,1,0.214727390716632,5.2127035182738926,8.826,75.81243411235506,1,standard
2024-12-09,6.0,,52.176451,20.993539,0,block_of_flats,0,Mokotow,5000,0,50.0,2.0,8.0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0.036067652074405224,1.8517824699577514,6.056,100.18253570912239,1,standard
2024-12-09,6.0,district,52.238689,20.991335,1,apartment,1,Wola,4200,1000,44.0,2.0,6.0,0,0,0,0,1,0,0,0,1,1,13.0,1,1,1,1,0.20394159374866266,0.6503199740384005,1.737,127.11287245067514,1,standard
2024-12-09,4.0,district,52.215334,20.968901,1,apartment,1,Ochota,5500,950,45.0,2.0,6.0,0,1,0,0,1,0,0,0,1,1,6.0,1,1,1,1,0.060178179907508206,1.751327474022069,3.354,94.88067617641954,1,superior
2024-12-09,1.0,district,52.178727,21.021217,1,apartment,1,Mokotow,3800,900,52.0,2.0,4.0,0,1,0,0,1,0,0,0,1,1,9.0,1,1,1,0,0.16227043080984418,0.16227043080984418,5.701,83.7194270857635,1,standard
2024-12-09,,district,52.151288,21.004583,1,other,1,Ursynow,3500,700,52.0,3.0,,0,1,0,0,1,0,1,0,0,1,5.0,0,1,1,1,0.4259017379127594,1.90071494024571,8.734,81.0264385999816,1,standard
2024-12-09,1.0,district,52.161156,21.071595,1,block_of_flats,1,Wilanow,3300,900,50.0,2.0,4.0,0,1,0,0,0,0,0,0,1,1,16.0,0,1,1,0,0.01865555295966066,2.1068433444390218,8.63,98.70024543646605,1,standard
2024-12-09,1.0,district,52.205036,21.04558,0,tenement,0,Mokotow,3000,700,42.0,2.0,4.0,0,0,0,0,0,0,0,0,0,1,,0,0,1,0,0.22134130945820232,2.3677426220708186,3.563,90.67860375656953,0,standard
2024-12-09,2.0,gas,52.22319,21.238,0,apartment,0,Wesola,3000,0,54.6,3.0,3.0,0,0,0,0,1,0,0,0,0,1,5.0,0,0,1,0,0.007290310881218118,13.498730557429475,15.397,65.0,1,standard
2024-12-09,2.0,gas,52.328732,20.971171,0,other,0,Bialoleka,2400,600,42.0,1.0,2.0,0,0,0,0,1,0,0,0,0,0,35.0,0,0,0,0,0.23777702514041552,4.951434595137161,11.36,75.66117196846183,0,standard
2024-12-09,1.0,gas,52.281415,20.956445,0,other,0,Bielany,3900,0,52.0,2.0,1.0,0,1,0,0,0,0,0,0,0,0,55.0,0,0,1,0,0.17722400837375896,0.34748932890562,6.89,78.42715972151967,1,standard
2024-12-09,3.0,,52.23644,21.02742,1,tenement,0,Srodmiescie,7500,2500,136.0,5.0,,0,0,0,0,0,0,0,0,0,0,99.0,0,0,1,0,0.10560600426883071,0.3015731727753377,1.279,115.76180278602921,1,superior
2024-12-09,2.0,district,52.212119,20.960927,1,apartment,0,Ochota,3400,900,56.0,2.0,6.0,0,0,0,0,0,0,0,0,1,1,11.0,0,1,1,0,0.10337495362623522,2.31712938321993,4.003,82.3931955356232,1,standard
2024-12-09,1.0,,52.28883,21.02584,0,other,0,Targowek,3000,1200,42.5,2.0,6.0,0,0,0,0,0,0,0,0,0,0,55.0,0,0,0,0,0.27278769633882793,0.48569466830634384,6.64,87.20947953388435,1,basic
2024-12-09,1.0,boiler room,52.244312,21.110066,0,tenement,1,Praga_Poludnie,2600,400,29.0,1.0,3.0,0,1,0,0,0,1,0,1,0,0,67.0,0,0,0,0,0.08553593622454739,4.548729268808594,6.859,88.7997983538976,1,standard
2024-12-09,3.0,district,52.23614,21.00817,0,block_of_flats,1,Srodmiescie,2300,409,26.0,1.0,4.0,0,0,0,0,0,1,0,1,0,1,,1,1,0,0,0.04219971358911861,0.04219971358911861,0.767,131.07365703311618,1,basic
2024-12-09,9.0,district,52.153792,21.030796,1,block_of_flats,1,Ursynow,2500,700,31.3,1.0,11.0,0,0,0,0,0,1,0,0,0,0,47.0,0,0,0,0,0.09758360018087857,0.2936117023822304,8.535,79.52389793006438,1,basic
2024-12-09,4.0,district,52.207227,20.925811,1,apartment,1,Wlochy,8000,1400,130.0,3.0,4.0,0,1,1,0,1,0,0,1,0,1,17.0,0,1,0,1,0.05960484244896821,3.5429621615404914,6.394,112.45468698748707,1,superior
2024-12-09,2.0,district,52.23338,20.95718,1,block_of_flats,1,Wola,11000,1500,80.0,3.0,6.0,0,0,1,0,1,0,0,0,1,1,1.0,1,1,1,1,0.15972060666452664,0.4420535608270488,3.769,101.42661426341625,1,superior
2024-12-09,10.0,district,52.289977,20.934955,1,block_of_flats,0,Bielany,3440,510,57.0,2.0,10.0,0,1,0,0,1,0,0,0,0,1,9.0,1,1,1,0,0.04916428404584577,0.2551814079130751,8.518,85.50621185041408,0,standard
2024-12-09,1.0,district,52.28141,21.047837,1,block_of_flats,0,Targowek,3340,1091,42.32,2.0,5.0,0,1,0,0,1,0,1,0,1,1,7.0,0,1,1,0,0.0973863478837203,0.6191397718501653,6.241,87.49555206138422,1,standard
2024-12-09,5.0,,52.225138,21.033782,1,block_of_flats,0,Srodmiescie,8000,2500,145.0,4.0,,0,1,0,0,1,1,0,0,0,1,,1,1,1,0,0.05431086629691458,1.3402880709568064,1.555,108.89824873460195,0,standard
2024-12-09,6.0,district,52.155049,21.032566,1,block_of_flats,0,Ursynow,2700,750,31.0,1.0,11.0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0.0900311475566108,0.10941062709776331,8.416,79.27026114995542,1,standard
2024-12-09,4.0,,52.22346,21.01895,0,other,0,Srodmiescie,15500,0,107.0,4.0,6.0,0,1,1,0,1,0,0,0,0,0,,0,0,0,1,0.03794136154041372,0.43958770995795043,0.832,109.20651874137954,1,premium
2024-12-09,,,52.175014,21.044433,0,other,0,Mokotow,5200,800,45.0,2.0,,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,0.06831141345623767,1.2105137918351951,6.465,97.65788612453395,1,superior
2024-12-09,2.0,district,52.285863,21.026663,1,apartment,0,Targowek,3200,0,52.0,2.0,3.0,0,1,0,1,0,0,1,0,1,1,,0,0,1,0,0.2281413938301694,0.8058868387847965,6.322,79.26884885151435,1,standard
2024-12-09,9.0,,52.244722,20.963301,1,apartment,0,Wola,9900,1500,107.0,3.0,9.0,0,1,1,0,1,0,0,0,0,0,16.0,0,0,0,0,0.141872740503128,0.8019972756767683,3.725,91.25809875223354,1,superior
2024-12-09,2.0,,52.174918,21.01267,0,apartment,0,Mokotow,4600,800,50.0,2.0,,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0.007713287673012087,0.7581263769975602,6.092,86.95465616630527,1,standard
2024-12-09,4.0,district,52.160218,21.072335,1,apartment,0,Wilanow,15500,0,147.0,4.0,4.0,0,0,1,0,1,0,0,0,0,1,17.0,0,0,0,0,0.08741745007195427,2.0908843133041786,8.746,98.99553637293612,1,premium
2024-12-09,4.0,district,52.1811,21.0269,1,block_of_flats,0,Mokotow,4800,1000,73.32,3.0,12.0,0,1,0,0,0,0,0,0,0,0,17.0,0,0,1,1,0.2204189824719142,0.2204189824719142,5.496,87.3541689160046,0,standard
2024-12-09,5.0,district,52.2633,21.02832,1,tenement,1,Praga_Polnoc,5500,1100,86.1,3.0,6.0,0,1,1,0,1,0,1,1,1,1,16.0,1,1,1,1,0.22628990933820312,0.9385950533830979,3.894,83.12879249612175,1,standard
2024-12-09,4.0,,52.231759,20.973551,0,other,0,Wola,5600,1000,39.0,2.0,,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,0.23474245871397129,0.47990536292009245,2.642,114.51600931050878,1,standard
2024-12-09,1.0,district,52.318198,20.957039,0,block_of_flats,0,Bialoleka,2900,781,53.5,3.0,3.0,0,1,0,0,1,0,0,0,0,1,21.0,1,1,1,0,0.2564688247390305,3.444227187482665,10.532,71.4893308015964,1,standard
2024-12-09,2.0,district,52.249414,21.032431,1,apartment,0,Praga_Polnoc,6000,600,74.22,2.0,4.0,0,1,0,0,0,0,0,0,0,1,9.0,0,0,1,0,0.1121051317195421,0.5230961264373709,2.589,95.75584600705419,1,standard
2024-12-09,3.0,district,52.160458,21.083189,1,block_of_flats,0,Wilanow,16000,3200,150.0,4.0,3.0,0,0,1,0,1,0,0,0,1,1,11.0,0,1,1,1,0.2023145164729689,2.756981148110067,9.094,98.91003637890896,1,superior
2024-12-09,5.0,district,52.201481,20.885939,1,block_of_flats,0,Ursus,3300,680,45.0,2.0,7.0,0,1,0,0,1,0,0,0,1,0,3.0,0,0,1,0,0.45840044743014124,4.484834130122206,9.156,91.87063761371353,1,standard
2024-12-09,3.0,district,52.281986,20.928016,0,block_of_flats,0,Bielany,3200,1000,50.0,2.0,3.0,0,1,0,0,1,1,1,0,1,1,23.0,1,1,1,0,0.18062965788392937,0.8462565808447261,8.163,85.7225895026606,1,standard
2024-12-09,2.0,district,52.26971,20.98462,1,block_of_flats,1,Zoliborz,3400,800,43.0,2.0,5.0,0,1,0,0,1,0,0,0,1,1,7.0,1,1,1,0,0.05533462249880713,0.05533462249880713,4.829,97.39359626427871,1,standard
2024-12-10,1.0,district,52.19208,21.02024,0,tenement,0,Mokotow,3900,579,48.3,2.0,2.0,0,0,0,0,0,1,0,1,1,0,75.0,0,0,0,0,0.2982540758387605,0.30254075315361983,4.219,93.219134112195,1,standard
2024-12-10,5.0,district,52.193111,21.049015,1,apartment,1,Mokotow,3550,650,46.0,2.0,5.0,0,1,0,0,1,0,0,0,1,1,5.0,0,0,1,1,0.151521604330062,2.024545893797456,4.78,86.7878566809436,1,standard
2024-12-10,7.0,district,52.183739,21.02554,1,apartment,0,Mokotow,4300,900,66.0,3.0,,0,1,0,0,1,0,0,0,0,0,,0,0,1,0,0.2596465888375145,0.29944891499506315,5.191,79.12230486222936,1,standard
2024-12-10,4.0,,52.17459,21.01001,0,apartment,0,Mokotow,3450,850,52.68,2.0,5.0,0,1,0,0,1,0,0,0,0,0,,0,0,1,0,0.0898668361492216,0.9128630082840453,6.13,87.50832939298584,1,standard
2024-12-10,2.0,district,52.164094,21.072175,1,apartment,0,Wilanow,10500,1500,95.0,4.0,3.0,0,1,0,0,1,0,0,0,0,0,17.0,0,0,1,1,0.1570682770642588,2.3406595809959443,8.362,97.75456717321599,1,superior
2024-12-10,1.0,district,52.31294,20.964928,0,block_of_flats,1,Bialoleka,3200,803,56.0,3.0,3.0,0,1,0,0,1,0,0,0,1,0,23.0,1,1,1,0,0.04304133819195604,3.327320012999145,9.799,80.12752250904337,1,standard
2024-12-10,2.0,district,52.25793,20.96352,1,block_of_flats,0,Zoliborz,2945,310,36.0,2.0,6.0,0,1,0,0,1,0,0,0,0,0,,0,0,1,0,0.13241178255816324,1.576799995362103,4.565,98.56158234984926,1,standard
2024-12-10,1.0,,52.24388,20.923022,1,block_of_flats,0,Bemowo,4000,850,71.2,3.0,8.0,0,0,1,0,0,0,0,0,1,1,15.0,0,0,0,0,0.39171634775745506,0.6037047501327737,6.274,76.5454854846287,1,standard
2024-12-10,8.0,district,52.248587,20.952077,1,block_of_flats,1,Wola,3600,490,43.0,2.0,10.0,0,1,0,0,0,1,0,0,0,1,49.0,1,1,1,0,0.15496131491677548,1.0938801344480502,4.601,105.705262476943,1,standard
2024-12-10,1.0,,52.19183,21.00014,0,other,0,Mokotow,7800,0,110.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0.10297781239758172,1.1329189642896456,4.29,96.73457402157923,1,superior
2024-12-10,4.0,district,52.156378,21.083846,1,apartment,0,Wilanow,3600,730,45.0,2.0,4.0,0,1,0,0,1,0,0,1,0,1,1.0,0,0,1,1,0.22896222190723306,2.5054165876587606,9.504,105.75733972315072,1,standard
2024-12-10,3.0,district,52.24083,21.00024,0,tenement,0,Srodmiescie,3100,1000,49.0,2.0,3.0,0,0,0,0,0,0,0,0,0,0,121.0,0,0,1,0,0.2814693452379815,0.42652012199102696,1.482,108.43030635535986,1,standard
2024-12-10,3.0,,52.17459,21.01001,0,apartment,0,Mokotow,3350,1150,52.68,2.0,5.0,0,1,0,0,1,0,0,0,0,0,,0,0,1,0,0.0898668361492216,0.9128630082840453,6.13,87.50832939298584,1,standard
2024-12-10,7.0,district,52.180452,21.051045,1,block_of_flats,1,Mokotow,3800,0,50.0,2.0,10.0,0,0,0,0,0,1,0,0,0,0,30.0,0,1,1,0,0.14274077389691806,1.826123280860131,6.082,82.67882982494365,1,standard
2024-12-10,2.0,,52.268333,20.941268,1,apartment,0,Bielany,5300,900,79.1,3.0,,0,1,0,0,1,0,0,0,1,1,11.0,0,1,1,0,0.14901038266312458,1.5104384398094146,6.463,74.5271176469022,1,superior
2024-12-10,3.0,district,52.1992,20.97762,1,apartment,0,Ochota,3500,1000,52.45,2.0,6.0,0,0,0,0,0,0,0,0,0,0,17.0,0,0,0,0,0.1375990170747296,2.2932654839422515,4.129,82.72252905240823,1,standard
2024-12-10,1.0,district,52.20085,21.00898,0,block_of_flats,0,Mokotow,3200,1010,52.0,3.0,3.0,0,1,0,0,0,0,0,0,0,0,73.0,0,0,1,0,0.19451873328761976,0.19451873328761976,3.215,91.72643095987907,1,standard
2024-12-10,5.0,,52.27073,21.01509,0,other,0,Praga_Polnoc,3100,700,42.0,2.0,6.0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0.1128132409798142,1.8396218852603632,4.567,97.7345897590463,1,standard
2024-12-10,1.0,district,52.174202,21.049803,1,apartment,0,Mokotow,6999,1300,70.0,3.0,6.0,0,1,0,0,1,0,0,0,0,1,1.0,0,0,1,1,0.05284327995733401,1.5652791471853236,6.682,90.90656339732281,1,superior
2024-12-10,8.0,,52.17676,20.99149,1,apartment,0,Mokotow,5000,1200,76.0,3.0,9.0,0,1,0,0,1,0,0,0,0,0,7.0,0,0,1,0,0.03175650813278782,1.9819469877221434,6.053,101.91335014319193,1,standard
2024-12-10,4.0,,52.20119,20.88675,1,other,0,Ursus,2750,520,35.0,2.0,9.0,0,1,0,0,1,0,0,0,0,0,,0,0,1,0,0.4174768698990276,4.4919073985199285,9.116,92.89187780197085,1,standard
2024-12-10,9.0,district,52.231759,20.973551,1,apartment,0,Wola,7000,1300,72.0,3.0,15.0,0,1,0,0,1,0,0,1,1,1,9.0,1,0,1,1,0.23474245871397129,0.47990536292009245,2.642,114.51600931050878,1,superior
2024-12-10,5.0,,52.13889,21.07361,1,other,0,Wilanow,3300,0,48.0,2.0,,0,1,0,0,0,0,0,0,0,0,11.0,0,0,1,0,0.24256855405973343,0.9566883387937748,10.931,64.34104109991912,1,standard
2024-12-10,8.0,district,52.221991,20.93224,1,apartment,1,Wola,3950,650,53.0,2.0,8.0,0,1,1,0,1,0,1,1,1,1,11.0,1,1,1,0,0.05492783812661253,1.9760872588339007,5.513,100.11948137598046,1,standard
2024-12-10,7.0,district,52.20298,20.88096,1,apartment,1,Ursus,3100,500,32.61,2.0,7.0,0,1,0,0,0,0,0,0,1,1,4.0,1,1,0,0,0.15746653838442337,4.4892103879665415,9.422,91.31441135376396,1,superior
2024-12-10,2.0,,52.19832,21.01715,1,apartment,1,Mokotow,5500,1500,99.0,4.0,6.0,0,1,1,0,1,1,0,0,1,1,17.0,0,0,1,0,0.2040248002539906,0.39207714500630964,3.506,92.38140652404147,1,standard
2024-12-10,3.0,,52.262,20.96827,1,apartment,0,Zoliborz,4000,920,54.0,2.0,6.0,0,1,0,0,0,0,0,0,1,1,10.0,1,1,1,0,0.02075823933388261,1.0920633199013354,4.674,99.37936514889428,1,standard
2024-12-10,1.0,,52.20589,21.068529,1,other,0,Mokotow,4900,830,57.0,3.0,4.0,0,0,1,0,1,0,0,0,1,1,3.0,1,1,1,0,0.2315267592618242,3.786649803105386,4.662,99.35941182644342,1,standard
2024-12-10,3.0,district,52.15015,21.02677,1,apartment,0,Ursynow,3500,467,62.0,2.0,4.0,0,1,0,0,1,0,0,0,0,0,6.0,0,0,1,0,0.08693505931620014,0.7805493181435741,8.901,81.47260183484286,1,standard
2024-12-10,1.0,district,52.2232,20.938849,1,apartment,0,Wola,9000,1300,84.0,3.0,10.0,0,1,0,0,1,0,0,0,1,1,11.0,1,1,1,0,0.1179819238286689,1.7277045591300337,5.048,99.74379052842525,1,superior
2024-12-10,2.0,district,52.2023,21.02481,1,block_of_flats,0,Mokotow,4000,1000,63.0,2.0,5.0,0,1,0,0,1,0,0,0,1,0,11.0,0,0,1,1,0.09626927314627655,0.9226561940744541,3.166,95.71410490707314,1,standard
